Mean,Standard Deviation,Entropy,Root Mean Square,Variance,Smoothness,Kurtosis,Skewness,Contrast,Co-relation,Energy,Homogeneity
114.72976207733154,53.952007292340916,7.5927701713388975,[126.78224401387565],2910.819090872807,4.0,-0.5389837988956785,-0.26735416914263177,53.952007292340916,0.9985773690769053,8.246958494186401,0.595650267175536
117.13751029968262,49.37928203305979,7.358679128043977,[127.12006062501983],2438.3134941004614,35.83443708609271,-0.10951468299764233,-0.6974603016471171,49.37928203305979,0.9944442143718102,17.776346683502197,0.6107523764481929
102.04320907592773,69.27093202095256,7.562121585536209,[123.33401210357563],4798.462023051431,25.932539682539684,-1.2296301412160435,0.20839688282872615,69.27093202095256,0.9988635759284459,5.408106327056886,0.4856771464556111
102.72572422027588,60.36143110209293,7.365534835451062,[119.14729028086576],3643.502364692712,35.26767676767677,-0.9901967862744723,-0.31959710862868396,60.36143110209293,0.9975663708130702,10.057945013046266,0.5920337850478448
88.16100215911865,70.32985643346754,7.298633358946415,[112.77699680188456],4946.288705952155,27.97265625,-1.0702205035639094,0.404840069758958,70.32985643346754,0.9980946494849867,8.791457891464235,0.48985079221766487
123.4363431930542,67.30515923649618,7.597418733029054,[140.5934396788256],4529.984459850107,19.06122448979592,-0.9148545858187402,-0.20043961700420046,67.30515923649618,0.9985171249993912,5.699192762374879,0.4285412683207859
98.34261131286621,66.7507881197705,7.311582805164105,[118.85679162102589],4455.667714610496,37.79824561403509,-1.3260577892721548,-0.10035606720317973,66.7507881197705,0.9946803631641827,28.41006135940552,0.6161519544641183
151.56042098999023,48.491629438281386,7.036266874922893,[159.12887650028412],2351.438125579598,34.517857142857146,1.802120694731526,-1.5452417777286716,48.491629438281386,0.9921919995840057,20.6825385093689,0.6431928612017198
108.30650329589844,32.85352584712943,6.623417888527,[113.17973677638794],1079.3541605880018,20.903508771929825,1.400827034385287,-1.11112026348979,32.85352584712943,0.9980298008921779,1.8165245056152346,0.5459001270970993
111.44916343688965,64.44119443103008,7.2716323569480785,[128.73843082188142],4152.6675396978235,23.30473372781065,-0.9929990325739988,-0.3786911943668729,64.44119443103008,0.997161645652471,15.864545822143556,0.5132769197171105
118.81874179840088,65.43426921430884,7.711965472429471,[135.64489297487654],4281.643587610645,23.1580547112462,-1.0652161314809865,-0.04816085503843089,65.43426921430884,0.9982533605096061,6.464405298233034,0.4017866280578717
109.81160354614258,29.705810211305625,6.483166502002285,[113.75861916217734],882.4351603101095,18.018087855297157,1.1332450338712112,-1.154441721566211,29.705810211305625,0.9981866583237486,1.5306587219238283,0.5839735105064301
104.64675426483154,38.55247398153286,6.880647456367909,[111.52235842314671],1486.2932500967686,18.314990512333967,0.8098451661979458,-1.1071965261041865,38.55247398153286,0.9985016930999348,2.0655004978179936,0.5380262411126692
107.76998138427734,44.639953793562846,7.399680824780869,[116.64945075849656],1992.725474691426,20.987387387387386,-0.24593894513863734,-0.29066476632211263,44.639953793562846,0.9910283881467138,22.006186008453373,0.4238743010534065
166.63006591796875,64.77457566271255,7.599126179584107,[178.77730426458243],4195.745652284473,48.275510204081634,-0.0842825710903603,-0.8492093290941104,64.77457566271255,0.9985259591464148,13.826245307922367,0.6225337213963424
